D,P,C,O,F,G,S,#OTU ID,taxaID
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu5126,E03391
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu6129,E03392
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu6562,E03393
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu6567,E03394
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu7871,E03395
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu9965,E03396
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Sterkiella,Sterkiella_sp,Otu32622,E03397
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Sterkiella,Sterkiella_sp,Otu33250,E03398
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Stylonychia,Stylonychia_lemnae,Otu22387,E03399
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Uroleptus,Uroleptus_pisces,Otu15613,E03400
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu10187,E03401
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu10548,E03402
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu10819,E03403
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu11708,E03404
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu11873,E03405
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu12132,E03406
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu12410,E03407
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu12659,E03408
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu1283,E03409
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu12908,E03410
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu13276,E03411
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu13557,E03412
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu13763,E03413
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu13796,E03414
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu13815,E03415
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu15376,E03416
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu15455,E03417
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu15976,E03418
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu16364,E03419
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu1685,E03420
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu16999,E03421
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu17247,E03422
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu17399,E03423
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu17484,E03424
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18296,E03425
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18425,E03426
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18620,E03427
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18811,E03428
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18961,E03429
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu18969,E03430
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu19042,E03431
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu19598,E03432
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu19881,E03433
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu2008,E03434
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu20116,E03435
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu20183,E03436
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu20857,E03437
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu21669,E03438
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu21747,E03439
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu22007,E03440
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu22248,E03441
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu23193,E03442
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu23677,E03443
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu23695,E03444
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu24367,E03445
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu24376,E03446
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu25223,E03447
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu25288,E03448
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu25557,E03449
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu25759,E03450
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu25805,E03451
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu26290,E03452
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu26598,E03453
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu26604,E03454
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu26610,E03455
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu27523,E03456
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu27593,E03457
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu28714,E03458
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu28812,E03459
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu29080,E03460
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu2929,E03461
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu2943,E03462
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu29902,E03463
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu3179,E03464
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu32638,E03465
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu33453,E03466
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu34475,E03467
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu3851,E03468
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu559,E03469
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu5803,E03470
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6013,E03471
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6155,E03472
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6271,E03473
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6341,E03474
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6409,E03475
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu6554,E03476
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu702,E03477
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7098,E03478
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7217,E03479
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7226,E03480
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7305,E03481
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7457,E03482
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7518,E03483
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7777,E03484
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7946,E03485
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu7949,E03486
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu8175,E03487
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu8915,E03488
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu912,E03489
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu9222,E03490
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu9241,E03491
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu9324,E03492
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu9351,E03493
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA,Otu938,E03494
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea,Spirotrichea,Phacodinium_metchnikoffi,Otu11656,E03495
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea,Spirotrichea,Phacodinium_metchnikoffi,Otu22140,E03496
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea,Spirotrichea,Phacodinium_metchnikoffi,Otu27358,E03497
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea,Spirotrichea,Phacodinium_metchnikoffi,Otu33106,E03498
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea,Spirotrichea,Phacodinium_metchnikoffi,Otu7675,E03499
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu13392,E03500
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu14355,E03501
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu14665,E03502
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu1467,E03503
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu20212,E03504
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu20564,E03505
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu21965,E03506
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu23907,E03507
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu26890,E03508
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu28293,E03509
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu29292,E03510
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu29963,E03511
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu32896,E03512
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu6664,E03513
Eukaryota,Ciliophora,Intramacronucleata,NA,NA,NA,NA,Otu9441,E03514
Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Blepharisma,Blepharisma_americanum,Otu12404,E03515
Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Blepharisma,Blepharisma_sp,Otu6633,E03516
Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Blepharisma,Blepharisma_sp,Otu715,E03517
Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Blepharisma,Blepharisma_sp,Otu7487,E03518
Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Blepharisma,NA,Otu12123,E03519
Eukaryota,Ciliophora,NA,NA,NA,NA,NA,Otu16918,E03520
Eukaryota,Ciliophora,NA,NA,NA,NA,NA,Otu23050,E03521
Eukaryota,Ciliophora,NA,NA,NA,NA,NA,Otu33202,E03522
Eukaryota,Ciliophora,NA,NA,NA,NA,NA,Otu7368,E03523
Eukaryota,Cnidaria,Anthozoa,Actiniaria,Actiniaria,Actiniaria,NA,Otu18107,E03524
Eukaryota,Cnidaria,Anthozoa,NA,NA,NA,NA,Otu21037,E03525
Eukaryota,Cnidaria,NA,NA,NA,NA,NA,Otu15197,E03526
Eukaryota,Cnidaria,NA,NA,NA,NA,NA,Otu16871,E03527
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Cryptomonas,Vorticella_sp,Otu31376,E03528
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Cryptomonas,NA,Otu32234,E03529
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,NA,NA,Otu15359,E03530
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,NA,NA,Otu17475,E03531
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,NA,NA,Otu23594,E03532
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptophyceae,Cryptophyceae,Goniomonas,Goniomonas_sp,Otu13411,E03533
Eukaryota,Cryptophyceae,Cryptophyceae,Cryptophyceae,Cryptophyceae,Goniomonas,Goniomonas_sp,Otu23789,E03534
Eukaryota,Cryptophyceae,Cryptophyceae,NA,NA,NA,NA,Otu12860,E03535
Eukaryota,Cryptophyceae,Cryptophyceae,NA,NA,NA,NA,Otu28896,E03536
Eukaryota,Cryptophyceae,Cryptophyceae,NA,NA,NA,NA,Otu34578,E03537
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Craticula_pseudocitrus,Otu12253,E03538
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Fistulifera,Fistulifera_pelliculosa,Otu10330,E03539
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Fistulifera,Fistulifera_pelliculosa,Otu12684,E03540
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Gomphonema,NA,Otu12687,E03541
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Nitzschia,Peridinium_balticum,Otu21161,E03542
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Pinnularia,Eunotia_sp,Otu4868,E03543
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Pinnularia,Pinnunavis_sp,Otu15462,E03544
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Pinnularia,Pinnunavis_sp,Otu21719,E03545
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Pinnularia,Pinnunavis_sp,Otu32222,E03546
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Pinnularia,NA,Otu25364,E03547
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Sellaphora,NA,Otu12238,E03548
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Sellaphora,NA,Otu34523,E03549
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Sellaphora,NA,Otu7719,E03550
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu10315,E03551
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu11627,E03552
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu12133,E03553
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu12686,E03554
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu12823,E03555
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu12827,E03556
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu15109,E03557
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu16271,E03558
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu16596,E03559
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu16741,E03560
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu19421,E03561
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu20675,E03562
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu22900,E03563
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu26934,E03564
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu30682,E03565
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu33966,E03566
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu4449,E03567
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu5123,E03568
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu5216,E03569
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu6235,E03570
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu6747,E03571
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu7704,E03572
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu8352,E03573
Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA,Otu9652,E03574
Eukaryota,Diatomea,NA,NA,NA,NA,NA,Otu10016,E03575
Eukaryota,Diatomea,NA,NA,NA,NA,NA,Otu30780,E03576
Eukaryota,Diatomea,NA,NA,NA,NA,NA,Otu5367,E03577
Eukaryota,Diatomea,NA,NA,NA,NA,NA,Otu5639,E03578
Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,NA,NA,Otu13100,E03579
Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniphycidae,Gymnodinium_clade,NA,NA,Otu6896,E03580
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu1099,E03581
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu16094,E03582
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu17664,E03583
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu1803,E03584
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu18516,E03585
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu21689,E03586
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu22447,E03587
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu22979,E03588
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu2504,E03589
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu2742,E03590
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu28541,E03591
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu29117,E03592
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu29606,E03593
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu30961,E03594
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu33442,E03595
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu33534,E03596
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu3390,E03597
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu35704,E03598
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu4422,E03599
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu4466,E03600
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu4603,E03601
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu5891,E03602
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu6253,E03603
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu6274,E03604
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu6389,E03605
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu68,E03606
Eukaryota,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,Otu933,E03607
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu1312,E03608
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu13950,E03609
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu15367,E03610
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu16659,E03611
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu18428,E03612
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu1920,E03613
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu29537,E03614
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu33688,E03615
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu5969,E03616
Eukaryota,Dinoflagellata,NA,NA,NA,NA,NA,Otu9266,E03617
Eukaryota,Euglenozoa,Euglenida,Euglenophyceae,Euglenaceae,Euglena,Euglena_viridis,Otu16125,E03618
Eukaryota,Euglenozoa,Euglenida,Euglenophyceae,Euglenaceae,Euglena,Euglena_viridis,Otu21080,E03619
Eukaryota,Euglenozoa,Euglenida,Euglenophyceae,NA,NA,NA,Otu22624,E03620
Eukaryota,Euglenozoa,Euglenida,Euglenophyceae,NA,NA,NA,Otu9389,E03621
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu10052,E03622
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu11869,E03623
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu12248,E03624
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu12901,E03625
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu14473,E03626
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu16166,E03627
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu16543,E03628
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu18315,E03629
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu18965,E03630
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu19937,E03631
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu25529,E03632
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu26257,E03633
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu26596,E03634
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu27043,E03635
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu28639,E03636
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu28832,E03637
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu32769,E03638
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu33134,E03639
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu5145,E03640
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Petalomonas_cantuscygni,Otu9964,E03641
Eukaryota,Euglenozoa,Euglenida,Heteronematina,Heteronematina,Petalomonas,Scytomonas_saepesedens,Otu14748,E03642
